Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log
52,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1934-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985-01-01,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,400,9,2006-01-01,WD,Normal,114500,11.648330101976432
53,90,RM,110.0,8472,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Duplex,1Story,5,5,1963-01-01,1963-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,Gd,CarPort,1963-01-01,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,0,5,2010-01-01,WD,Normal,110000,11.608235644774552
55,80,RL,60.0,7134,Reg,Bnk,Inside,Mod,NAmes,Norm,1Fam,SLvl,5,5,1955-01-01,1955-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962-01-01,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,0,2,2007-01-01,WD,Normal,130000,11.77528972943772
56,20,RL,100.0,10175,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1964-01-01,1964-01-01,Gable,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964-01-01,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,0,7,2008-01-01,WD,Normal,180500,12.103486056755072
57,160,FV,24.0,2645,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,8,5,1999-01-01,2000-01-01,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,1999-01-01,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,0,8,2009-01-01,WD,Abnorml,172500,12.058152515453552
58,60,RL,89.0,11645,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2004-01-01,2004-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2004-01-01,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,0,8,2006-01-01,WD,Normal,196500,12.188417710291453
60,20,RL,60.0,7200,Reg,Bnk,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972-01-01,1972-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1973-01-01,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,0,1,2008-01-01,WD,Normal,124900,11.73526869611367
61,20,RL,63.0,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2004-01-01,2004-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,Gd,Detchd,2006-01-01,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,0,5,2006-01-01,New,Partial,158000,11.970350312009105
62,75,RM,60.0,7200,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2.5Unf,5,7,1920-01-01,1996-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,TA,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,Gd,Detchd,1935-01-01,Unf,1,288,TA,TA,N,0,0,144,0,0,0,0,3,2007-01-01,WD,Normal,101000,11.522875795823397
63,120,RL,44.0,6442,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006-01-01,2006-01-01,Gable,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006-01-01,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,0,10,2007-01-01,WD,Normal,202500,12.218495165528731
64,70,RM,50.0,10300,IR1,Bnk,Inside,Gtl,OldTown,RRAn,1Fam,2Story,7,6,1921-01-01,1950-01-01,Gable,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,Gd,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,TA,9,Typ,0,Gd,Detchd,1990-01-01,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,0,4,2010-01-01,WD,Normal,140000,11.84939770159144
65,60,RL,70.0,9375,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1997-01-01,1998-01-01,Gable,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,Ex,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,1998-01-01,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,0,2,2009-01-01,WD,Normal,219500,12.299107511497363
66,60,RL,76.0,9591,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2004-01-01,2005-01-01,Gable,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,Ex,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004-01-01,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,0,10,2007-01-01,WD,Normal,317000,12.666657052859417
67,20,RL,73.0,19900,Reg,Lvl,Inside,Gtl,NAmes,PosA,1Fam,1Story,7,5,1970-01-01,1989-01-01,Gable,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,TA,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,1970-01-01,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,0,7,2010-01-01,WD,Normal,180000,12.100712129872347
68,20,RL,72.0,10665,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2003-01-01,2003-01-01,Gable,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2003-01-01,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,0,6,2007-01-01,WD,Normal,226000,12.328290278254423
69,30,RM,47.0,4608,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1Story,4,6,1945-01-01,1950-01-01,Gable,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,TA,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1945-01-01,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,0,6,2010-01-01,WD,Normal,80000,11.289781913656018
70,50,RL,81.0,15593,Reg,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,1.5Fin,7,4,1953-01-01,1953-01-01,Gable,BrkFace,AsbShng,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603,Unf,0,701,1304,TA,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1953-01-01,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,0,7,2006-01-01,WD,Normal,225000,12.323855681186558
71,20,RL,95.0,13651,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,6,1973-01-01,1973-01-01,Gable,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,0,343,2223,Ex,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973-01-01,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,0,2,2007-01-01,WD,Normal,244000,12.404923504275338
72,20,RL,69.0,7599,Reg,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,1Story,4,6,1982-01-01,2006-01-01,Gable,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,TA,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1987-01-01,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,6,2007-01-01,WD,Normal,129500,11.771436160121729
73,60,RL,74.0,10141,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998-01-01,1998-01-01,Gable,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,832,832,Gd,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998-01-01,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,0,12,2009-01-01,WD,Normal,185000,12.128111104060462
74,20,RL,85.0,10200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1954-01-01,2003-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,320,BLQ,362,404,1086,Gd,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1989-01-01,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,0,5,2010-01-01,WD,Normal,144900,11.883799128308773
75,50,RM,60.0,5790,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,3,6,1915-01-01,1950-01-01,Gambrel,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,Gd,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,TA,8,Typ,0,Gd,Detchd,1915-01-01,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,0,5,2010-01-01,WD,Normal,107400,11.584315461056901
76,180,RM,21.0,1596,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SLvl,4,5,1973-01-01,1973-01-01,Gable,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,0,462,TA,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,TA,5,Typ,0,Gd,BuiltIn,1973-01-01,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,0,11,2009-01-01,WD,Normal,91000,11.418614785498987
77,20,RL,73.0,8475,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,7,1956-01-01,1956-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228,Unf,0,724,952,Ex,Y,FuseA,952,0,0,952,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1956-01-01,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,0,4,2008-01-01,WD,Normal,135750,11.818570237796182
78,50,RM,50.0,8635,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,1948-01-01,2001-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,TA,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,TA,6,Min1,0,Gd,Detchd,1948-01-01,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,1,2008-01-01,WD,Normal,127000,11.751942365440728
79,90,RL,72.0,10778,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Duplex,1Story,4,5,1968-01-01,1968-01-01,Hip,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1768,1768,TA,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,TA,8,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,0,0,0,0,0,0,0,4,2010-01-01,WD,Normal,136500,11.824079893607152
80,50,RM,60.0,10440,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,5,6,1910-01-01,1981-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,Gd,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1966-01-01,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,0,5,2009-01-01,WD,Normal,110000,11.608235644774552
81,60,RL,100.0,13000,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,2Story,6,6,1968-01-01,1968-01-01,Gable,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,TA,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968-01-01,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,0,6,2009-01-01,WD,Normal,193500,12.173032791451973
82,120,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1998-01-01,1998-01-01,Hip,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1998-01-01,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,0,3,2006-01-01,WD,Normal,153500,11.941455846009388
83,20,RL,78.0,10206,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,33,Unf,0,1530,1563,Ex,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007-01-01,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,0,10,2008-01-01,WD,Normal,245000,12.409013489526863
84,20,RL,80.0,8892,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1960-01-01,1960-01-01,Gable,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1974-01-01,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,0,7,2007-01-01,COD,Normal,126500,11.747997587149712
85,80,RL,65.0,8530,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,1995-01-01,1996-01-01,Gable,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,Gd,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995-01-01,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,700,5,2009-01-01,WD,Normal,168500,12.034691028774553
86,60,RL,121.0,16059,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1991-01-01,1992-01-01,Hip,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1288,1288,Ex,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1991-01-01,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,0,4,2006-01-01,WD,Normal,260000,12.468436909997665
87,60,RL,122.0,11911,IR2,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005-01-01,2005-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,684,684,Ex,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005-01-01,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,0,3,2009-01-01,WD,Normal,174000,12.066810578196666
88,160,FV,40.0,3951,Reg,Lvl,Corner,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,2009-01-01,2009-01-01,Gable,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2009-01-01,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,0,6,2009-01-01,New,Partial,164500,12.010665849187564
89,50,C (all),105.0,8470,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,1Fam,1.5Fin,3,2,1915-01-01,1982-01-01,Hip,Plywood,Plywood,BrkFace,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1013,1013,TA,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,Fa,6,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,N,0,0,156,0,0,0,0,10,2009-01-01,ConLD,Abnorml,85000,11.350406535472453
90,20,RL,60.0,8070,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,5,1994-01-01,1995-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,0,402,990,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,0,0,0,0,0,0,0,8,2007-01-01,WD,Normal,123600,11.724805824005728
91,20,RL,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1950-01-01,1950-01-01,Gable,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1950-01-01,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,0,7,2006-01-01,WD,Normal,109900,11.607326140391713
92,20,RL,85.0,8500,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,3,1961-01-01,1961-01-01,Hip,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,635,1235,TA,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,Gd,Attchd,1961-01-01,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,12,2006-01-01,WD,Abnorml,98600,11.498826540590727
93,30,RL,80.0,13360,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,7,1921-01-01,2006-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,0,163,876,Ex,Y,SBrkr,964,0,0,964,1,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1921-01-01,Unf,2,432,TA,TA,Y,0,0,44,0,0,0,0,8,2009-01-01,WD,Normal,163500,12.004568269319446
94,190,C (all),60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,2.5Unf,6,6,1910-01-01,1998-01-01,Hip,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046,Unf,0,168,1214,Ex,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,TA,9,Typ,1,Gd,Detchd,1900-01-01,Unf,2,506,TA,TA,Y,0,0,0,0,99,0,0,11,2007-01-01,WD,Normal,133900,11.804848531679264
95,60,RL,69.0,9337,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997-01-01,1997-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,Ex,Y,SBrkr,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,1997-01-01,RFn,2,684,TA,TA,Y,0,162,0,0,0,0,0,5,2007-01-01,WD,Normal,204750,12.229545001715316
96,60,RL,65.0,9765,IR2,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,8,1993-01-01,1993-01-01,Gable,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,310,Unf,0,370,680,Gd,Y,SBrkr,680,790,0,1470,0,0,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,1993-01-01,Fin,2,420,TA,TA,Y,232,63,0,0,0,0,480,4,2009-01-01,WD,Normal,185000,12.128111104060462
97,20,RL,78.0,10264,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999-01-01,1999-01-01,Gable,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162,Unf,0,426,1588,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1999-01-01,RFn,2,472,TA,TA,Y,158,29,0,0,0,0,0,8,2006-01-01,WD,Normal,214000,12.273731294003989
98,20,RL,73.0,10921,Reg,HLS,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1965-01-01,1965-01-01,Hip,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,520,Unf,0,440,960,TA,Y,FuseF,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1965-01-01,Fin,1,432,TA,TA,P,120,0,0,0,0,0,0,5,2007-01-01,WD,Normal,94750,11.458997122944673
99,30,RL,85.0,10625,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,1920-01-01,1950-01-01,Gable,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108,Unf,0,350,458,Fa,N,SBrkr,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,Gd,Basment,1920-01-01,Unf,1,366,Fa,TA,Y,0,0,77,0,0,0,400,5,2010-01-01,COD,Abnorml,83000,11.326595886778735
100,20,RL,77.0,9320,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1959-01-01,1959-01-01,Gable,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Unf,0,381,950,Fa,Y,SBrkr,1225,0,0,1225,1,0,1,1,3,1,TA,6,Typ,0,Gd,None,1801-01-01,None,0,0,None,None,Y,352,0,0,0,0,0,400,1,2010-01-01,WD,Normal,128950,11.76718001130949
101,20,RL,80.0,10603,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,7,1977-01-01,2001-01-01,Gable,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,Gd,Y,SBrkr,1610,0,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1977-01-01,RFn,2,480,TA,TA,Y,168,68,0,0,0,0,0,2,2010-01-01,WD,Normal,205000,12.230765258120545
102,60,RL,77.0,9206,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1985-01-01,1985-01-01,Gable,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,741,741,TA,Y,SBrkr,977,755,0,1732,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1985-01-01,Fin,2,476,TA,TA,Y,192,46,0,0,0,0,0,6,2010-01-01,WD,Normal,178000,12.089538829274222
103,90,RL,64.0,7018,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979-01-01,1979-01-01,Gable,HdBoard,HdBoard,BrkFace,0.0,TA,Fa,Slab,None,None,None,None,0,None,0,0,0,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,1979-01-01,Unf,2,410,TA,TA,Y,0,0,0,0,0,0,0,6,2009-01-01,WD,Alloca,118964,11.686576205316552
104,20,RL,94.0,10402,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2009-01-01,2009-01-01,Gable,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1226,1226,Ex,Y,SBrkr,1226,0,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2009-01-01,RFn,3,740,TA,TA,Y,0,36,0,0,0,0,0,5,2010-01-01,WD,Normal,198900,12.200557464842063
105,50,RM,60.0,7758,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,7,4,1931-01-01,1950-01-01,Gable,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,224,Unf,0,816,1040,Ex,Y,FuseF,1226,592,0,1818,0,0,1,1,4,1,TA,7,Typ,2,TA,Detchd,1951-01-01,Unf,1,240,TA,TA,Y,0,0,0,0,184,0,0,6,2007-01-01,WD,Normal,169500,12.040608205802641
106,60,FV,75.0,9375,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,2003-01-01,2004-01-01,Hip,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1053,1053,Ex,Y,SBrkr,1053,939,0,1992,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2003-01-01,RFn,2,648,TA,TA,Y,140,45,0,0,0,0,0,8,2008-01-01,WD,Normal,250000,12.429216196844383
