Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
25,20,RL,71.0,8246,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968-01-01,2001-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,4,CBlock,3,3,Rec,188,ALQ,668,204,1060,5,1060,0,0,1060,1,0,1,0,3,1,4,6,Typ,1,3,Attchd,1968-01-01,Unf,1,270,3,3,406,90,0,0,0,0,0,5,2010-01-01,WD,Normal,154000,-0.8670537928620453,185216.1846759538,189772.0384814444,138630.10146670885,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,177462.26511613568,167994.77996113396,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,20,RL,110.0,14230,Pave,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,640,4,3,PConc,4,3,Unf,0,Unf,0,1566,1566,5,1600,0,0,1600,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2007-01-01,RFn,3,890,3,3,0,56,0,0,0,0,0,7,2009-01-01,WD,Normal,256300,0.16092944609574783,186530.65479001423,192140.4886905827,300097.8189735885,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,183946.41354884257,262345.1199555817,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27,20,RL,60.0,7200,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951-01-01,2000-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,CBlock,3,3,BLQ,234,Rec,486,180,900,3,900,0,0,900,0,1,1,0,3,1,4,5,Typ,0,4,Detchd,2005-01-01,Unf,2,576,3,3,222,32,0,0,0,0,0,5,2010-01-01,WD,Normal,134800,-1.17164141921991,184114.31012750248,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,152973.5092752097,149845.79997121033,149175.89220882507,173250.85997574835,175696.38306722682,182859.94490500522,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
28,20,RL,98.0,11478,Pave,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,200,4,3,PConc,5,3,GLQ,1218,Unf,0,486,1704,5,1704,0,0,1704,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2008-01-01,RFn,3,772,3,3,0,50,0,0,0,0,0,5,2010-01-01,WD,Normal,306000,0.35891140322835985,186530.65479001423,192140.4886905827,300097.8189735885,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,262345.1199555817,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29,20,RL,47.0,16321,Pave,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957-01-01,1997-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,BLQ,1277,Unf,0,207,1484,3,1600,0,0,1600,1,0,1,0,2,1,3,6,Typ,2,4,Attchd,1957-01-01,RFn,1,319,3,3,288,258,0,0,0,0,0,12,2006-01-01,WD,Normal,207500,0.16092944609574783,185216.1846759538,189772.0384814444,148453.1461282202,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,151143.1765102574,151674.15373026632,149535.70819401578,173042.95920722766,174398.3419038756,216005.98286995213,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30,30,RM,60.0,6324,Pave,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,BrkTil,3,3,Unf,0,Unf,0,520,520,2,520,0,0,520,0,0,1,0,1,1,2,4,Typ,0,4,Detchd,1920-01-01,Unf,1,240,2,3,49,0,87,0,0,0,0,5,2008-01-01,WD,Normal,68500,-1.8950370318198386,103277.02703959453,128351.31974766144,131294.76878524615,144339.1471574455,171610.76588934613,185607.41429554246,175418.7227577337,170075.5277296531,150508.22703138867,151109.1377764395,135183.73438800062,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
31,70,C (all),50.0,8500,Pave,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920-01-01,1950-01-01,Gambrel,CompShg,BrkFace,BrkFace,BrkFace,0,3,2,BrkTil,3,3,Unf,0,Unf,0,649,649,3,649,668,0,1317,0,0,1,0,3,1,3,6,Typ,0,4,Detchd,1920-01-01,Unf,1,250,3,2,0,54,172,0,0,0,0,7,2008-01-01,WD,Normal,40000,-0.37780991802472524,164930.5018693348,127587.05412146152,114950.21700960219,144339.1471574455,180869.57415618957,185607.41429554246,210916.23696172572,163976.0425240055,190439.21322969056,198494.112840699,135183.73438800062,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32,20,RL,71.0,8544,Pave,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966-01-01,2006-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,3,3,Unf,0,Unf,0,1228,1228,4,1228,0,0,1228,0,0,1,1,3,1,4,6,Typ,0,4,Attchd,1966-01-01,Unf,1,271,3,3,0,65,0,0,0,0,0,6,2008-01-01,WD,Normal,149350,-0.5472367851862875,186187.2381501979,191925.80193880785,139863.43992824733,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
33,20,RL,85.0,11049,Pave,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,5,3,Unf,0,Unf,0,1234,1234,5,1234,0,0,1234,0,0,2,0,3,1,4,7,Typ,0,4,Attchd,2007-01-01,RFn,2,484,3,3,0,30,0,0,0,0,0,1,2008-01-01,WD,Normal,179900,-0.5358147491978675,183872.15971795493,190260.49364406467,198907.637566975,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,213178.04756149533,214336.1233714828,225912.44170630813,173756.05450523144,174806.9266139117,180429.02137365617,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
34,20,RL,70.0,10552,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959-01-01,1959-01-01,Hip,CompShg,BrkFace,BrkFace,BrkFace,0,3,3,CBlock,3,3,Rec,1018,Unf,0,380,1398,4,1700,0,0,1700,0,1,1,1,4,1,4,6,Typ,1,4,Attchd,1959-01-01,RFn,2,447,3,3,0,38,0,0,0,0,0,4,2010-01-01,WD,Normal,165500,0.35129671256941325,186530.65479001423,192140.4886905827,146550.84275580788,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,220102.93273072524,196721.58713481014,195646.9498334313,150644.54201427253,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35,120,RL,60.0,7313,Pave,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005-01-01,2005-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,246,5,3,PConc,5,3,GLQ,1153,Unf,0,408,1561,5,1561,0,0,1561,1,0,2,0,2,1,5,6,Typ,1,4,Attchd,2005-01-01,Fin,2,556,3,3,203,47,0,0,0,0,0,8,2007-01-01,WD,Normal,277500,0.08668621217101834,191783.62459364487,190822.63039667328,300875.36937966774,184091.9431636991,180681.53851065293,176716.91951452257,174056.17108050353,219356.57153482703,149152.2673895285,149289.16340192044,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36,60,RL,108.0,13418,Pave,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,132,4,3,PConc,5,3,Unf,0,Unf,0,1117,1117,5,1132,1320,0,2452,0,0,3,1,4,1,4,9,Typ,1,4,BuiltIn,2004-01-01,Fin,3,691,3,3,113,32,0,0,0,0,0,9,2006-01-01,WD,Normal,309000,1.782858556451377,236535.4423042991,189772.0384814444,307066.948414183,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,266932.8295864451,249523.98101805508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
37,20,RL,112.0,10859,Pave,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994-01-01,1995-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,Unf,0,Unf,0,1097,1097,5,1097,0,0,1097,0,0,1,1,3,1,3,6,Typ,0,4,Attchd,1995-01-01,Unf,2,672,3,3,392,64,0,0,0,0,0,6,2009-01-01,WD,Normal,145000,-0.7966179042667891,185216.1846759538,189772.0384814444,196244.12679135022,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,174398.3419038756,180907.15160621432,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
38,20,RL,74.0,8532,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954-01-01,1990-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650,3,3,CBlock,3,3,Rec,1213,Unf,0,84,1297,4,1297,0,0,1297,0,1,1,0,3,1,3,5,Typ,1,3,Attchd,1954-01-01,Fin,2,498,3,3,0,0,0,0,0,0,0,10,2009-01-01,WD,Normal,153000,-0.41588337131945835,184114.31012750248,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,219356.57153482703,152973.5092752097,149845.79997121033,149175.89220882507,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
39,20,RL,68.0,7922,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,4,CBlock,3,3,GLQ,731,Unf,0,326,1057,3,1057,0,0,1057,1,0,1,0,3,1,4,5,Typ,0,4,Detchd,1953-01-01,Unf,1,246,3,3,0,52,0,0,0,0,0,1,2010-01-01,WD,Abnorml,109000,-0.8727648108562553,185216.1846759538,189772.0384814444,148453.1461282202,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,213467.6379936724,214320.46730569776,149535.70819401578,173042.95920722766,150452.86259441054,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,134033.37213713946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40,90,RL,65.0,6040,Pave,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955-01-01,1955-01-01,Gable,CompShg,AsbShng,Plywood,BrkFace,0,3,3,PConc,0,0,None,0,None,0,0,0,3,1152,0,0,1152,0,0,2,0,2,2,2,6,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,0,0,0,0,0,0,6,2008-01-01,WD,AdjLand,82000,-0.6919159077062732,136165.18287949098,191925.80193880785,135437.16379922983,185163.20235761424,181840.14435429464,136165.18287949098,176896.93649462832,173024.94176154427,121303.59977790841,171839.7043835051,223161.76239724827,173156.7749954454,154895.5744170096,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,108283.05366173248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,20,RL,84.0,8658,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965-01-01,1965-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101,3,3,CBlock,3,3,Rec,643,Unf,0,445,1088,5,1324,0,0,1324,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,1965-01-01,RFn,2,440,3,3,0,138,0,0,0,0,0,12,2006-01-01,WD,Abnorml,160000,-0.36448420937156867,184114.31012750248,190822.63039667328,145185.1761910058,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,152973.5092752097,149845.79997121033,149175.89220882507,173250.85997574835,148575.8451111406,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
42,20,RL,115.0,16905,Pave,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959-01-01,1959-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,4,CBlock,3,3,BLQ,967,Unf,0,383,1350,4,1328,0,0,1328,0,1,1,1,2,1,3,5,Typ,2,4,Attchd,1959-01-01,RFn,1,308,3,3,0,104,0,0,0,0,0,7,2007-01-01,WD,Normal,170000,-0.35686951871262207,185216.1846759538,189772.0384814444,236080.79339793796,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,171598.9745324658,213467.6379936724,214320.46730569776,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
43,85,RL,66.5,9180,Pave,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983-01-01,1983-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,4,3,ALQ,747,LwQ,93,0,840,4,884,0,0,884,1,0,1,0,2,1,4,5,Typ,0,4,Attchd,1983-01-01,RFn,2,504,3,4,240,0,0,0,0,0,0,12,2007-01-01,WD,Normal,144000,-1.2021001818556964,152548.22976680385,192140.4886905827,189106.3131195486,184934.2195220277,181733.4349959794,186579.96456780235,139329.1598667451,172057.78287685383,166279.86193117432,169989.85315223166,150644.54201427253,173987.6003887277,175498.35820721005,228872.73840174457,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
44,20,RL,70.0,9200,Pave,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975-01-01,1980-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,CBlock,4,3,LwQ,280,BLQ,491,167,938,3,938,0,0,938,1,0,1,0,3,1,3,5,Typ,0,4,Detchd,1977-01-01,Unf,1,308,3,3,145,0,0,0,0,0,0,7,2008-01-01,WD,Normal,130250,-1.0993018579599172,183872.15971795493,190260.49364406467,198907.637566975,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,220821.72487892277,213178.04756149533,214336.1233714828,150091.7375878606,173756.05450523144,174806.9266139117,221806.40700395382,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
45,20,RL,70.0,7945,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959-01-01,1959-01-01,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0,3,3,CBlock,3,3,ALQ,179,BLQ,506,465,1150,5,1150,0,0,1150,1,0,1,0,3,1,3,6,Typ,0,4,Attchd,1959-01-01,RFn,1,300,3,3,0,0,0,0,0,0,0,5,2006-01-01,WD,Normal,141000,-0.6957232530357464,183872.15971795493,190260.49364406467,146624.60930225946,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,190439.21322969056,147244.12044056185,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,120,RL,61.0,7658,Pave,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005-01-01,2005-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,5,3,PConc,5,3,GLQ,456,Unf,0,1296,1752,5,1752,0,0,1752,1,0,2,0,2,1,5,6,Typ,1,4,Attchd,2005-01-01,RFn,2,576,3,3,196,82,0,0,0,0,0,2,2010-01-01,WD,Normal,319900,0.45028769113571926,200284.9315865326,192140.4886905827,300097.8189735885,184934.2195220277,181733.4349959794,182281.31956211838,176621.86426553177,220102.93273072524,149343.87548640856,149637.4978923754,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
47,50,RL,48.0,12822,Pave,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,5,3,GLQ,1351,Unf,0,83,1434,5,1518,631,0,2149,1,0,1,1,1,1,4,6,Typ,1,5,Attchd,2003-01-01,RFn,2,670,3,3,168,43,0,0,198,0,0,8,2009-01-01,WD,Abnorml,239686,1.206045739036171,146263.04405776437,189772.0384814444,156536.1868551321,183624.4474363544,180789.40361355388,185083.46198713017,144920.19847265727,171598.9745324658,213467.6379936724,214320.46730569776,223999.68052545053,173042.95920722766,150452.86259441054,216005.98286995213,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
48,20,FV,84.0,11096,Pave,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,4,3,PConc,4,3,GLQ,24,Unf,0,1632,1656,5,1656,0,0,1656,0,0,2,0,3,1,4,7,Typ,0,4,Attchd,2006-01-01,RFn,3,826,3,3,0,146,0,0,0,0,0,7,2007-01-01,WD,Normal,249700,0.2675351153210005,186530.65479001423,210541.6108242923,223669.6193796677,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
49,190,RM,33.0,4456,Pave,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920-01-01,2008-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,BrkTil,3,3,Unf,0,Unf,0,736,736,4,736,716,0,1452,0,0,2,0,2,3,3,8,Typ,0,4,None,1801-01-01,None,0,0,0,0,0,0,102,0,0,0,0,6,2009-01-01,New,Partial,113000,-0.12081410828527696,144598.46066678595,127003.6588629782,129596.45045794015,185163.20235761424,181840.14435429464,142448.52480566988,209382.73240476946,173024.94176154427,151391.80546887952,151849.20110359366,134130.44098577843,274717.58830423374,271594.71316354786,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,108283.05366173248,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
50,20,RL,66.0,7742,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966-01-01,1966-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,3,3,BLQ,763,Unf,0,192,955,5,955,0,0,955,1,0,1,0,3,1,3,6,Typ,0,4,Attchd,1966-01-01,Unf,1,386,3,3,0,0,0,0,0,0,0,1,2007-01-01,WD,Normal,127000,-1.066939422659394,183872.15971795493,190260.49364406467,139562.23707622965,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,166007.6768175583,169481.2988371368,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
